设备大类,device_id,类型,英文名,中文描述,参数(名:类型),PLC节点,交互模式
薄膜电池组装工站,thin_film_cell_assembly_station,property,current_vacuum,真空度实际,float,真空度实际,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,current_ar_gas_flow,Ar气流量实际,float,Ar气流量实际,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,current_o2_gas_flow,O2气流量实际,float,O2气流量实际,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,current_n2_gas_flow,N2气流量实际,float,N2气流量实际,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,current_gas_partial_pressure_ratio,气体分压比实际,float,气体分压比实际,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,substrate_rotation_speed,基片旋转速度,float,基片旋转速度,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,current_film_thickness,薄膜厚度实际,float,薄膜厚度实际,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,target_temperature,靶材温度监测,float,靶材温度监测,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,substrate_temperature,基片温度监测,float,基片温度监测,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,current_rf_power,射频功率实际,float,射频功率实际,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,device_ready,设备就绪,bool,设备就绪,读状态
薄膜电池组装工站,thin_film_cell_assembly_station,property,target_material_state,靶材状态,bool,靶材状态,读状态
化学气相沉积设备,cvd_system,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
化学气相沉积设备,cvd_system,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
化学气相沉积设备,cvd_system,action,set_deposition_temperature,设置沉积温度,deposition_temperature:float,沉积温度设置,写设定值
化学气相沉积设备,cvd_system,action,set_process_pressure,设置工艺压力,process_pressure:float,工艺压力设置,写设定值
化学气相沉积设备,cvd_system,action,set_gas_flow_1,设置气体流量 1 ,gas_flow_1:float,气体流量 1 设置,写设定值
化学气相沉积设备,cvd_system,action,set_deposition_time,设置沉积时间,deposition_time:float,沉积时间设置,写设定值
化学气相沉积设备,cvd_system,action,start_deposition,沉积启动,,沉积启动触发 / 沉积启动完成,写触发→等完成→复位
化学气相沉积设备,cvd_system,action,evacuate,抽真空,,抽真空触发 / 抽真空完成,写触发→等完成→复位
化学气相沉积设备,cvd_system,action,switch_gas,气体切换,,气体切换触发 / 气体切换完成,写触发→等完成→复位
化学气相沉积设备,cvd_system,action,cool_down,降温,,降温触发 / 降温完成,写触发→等完成→复位
化学气相沉积设备,cvd_system,action,open_chamber_door,腔室开门,,腔室开门触发 / 腔室开门完成,写触发→等完成→复位
化学气相沉积设备,cvd_system,property,status,设备运行状态,str,设备运行状态,读状态
化学气相沉积设备,cvd_system,property,fault,故障,bool,故障,读状态
化学气相沉积设备,cvd_system,property,idle,空闲,bool,空闲,读状态
化学气相沉积设备,cvd_system,property,device_ready,设备就绪,bool,设备就绪,读状态
化学气相沉积设备,cvd_system,property,deposition_completed,沉积完成,bool,沉积完成,读状态
化学气相沉积设备,cvd_system,property,fault_code,故障代码,int,故障代码,读状态
化学气相沉积设备,cvd_system,property,current_deposition_temperature,沉积温度实际值,float,沉积温度实际值,读状态
化学气相沉积设备,cvd_system,property,current_process_pressure,工艺压力实际值,float,工艺压力实际值,读状态
化学气相沉积设备,cvd_system,property,current_gas_flow_1,气体流量 1 实际值,float,气体流量 1 实际值,读状态
化学气相沉积设备,cvd_system,property,deposition_time_remaining,沉积时间剩余值,float,沉积时间剩余值,读状态
蒸镀仪,evaporation_coater,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
蒸镀仪,evaporation_coater,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
蒸镀仪,evaporation_coater,action,set_evaporation_source_temp,设置蒸发源温度,evaporation_source_temp:float,蒸发源温度设置,写设定值
蒸镀仪,evaporation_coater,action,set_evaporation_rate,设置蒸镀速率,evaporation_rate:float,蒸镀速率设置,写设定值
蒸镀仪,evaporation_coater,action,set_target_film_thickness,设置目标膜厚,target_film_thickness:int,目标膜厚设置,写设定值
蒸镀仪,evaporation_coater,action,set_substrate_temperature,设置基板温度,substrate_temperature:float,基板温度设置,写设定值
蒸镀仪,evaporation_coater,action,evacuate,抽真空,,抽真空触发 / 抽真空完成,写触发→等完成→复位
蒸镀仪,evaporation_coater,action,start_evaporation_coating,蒸镀启动,,蒸镀启动触发 / 蒸镀启动完成,写触发→等完成→复位
蒸镀仪,evaporation_coater,action,stop_evaporation_source,蒸发源停止,,蒸发源停止触发 / 蒸发源停止完成,写触发→等完成→复位
蒸镀仪,evaporation_coater,action,inflate_chamber,腔室充气,,腔室充气触发 / 腔室充气完成,写触发→等完成→复位
蒸镀仪,evaporation_coater,property,status,设备运行状态,str,设备运行状态,读状态
蒸镀仪,evaporation_coater,property,fault,故障,bool,故障,读状态
蒸镀仪,evaporation_coater,property,idle,空闲,bool,空闲,读状态
蒸镀仪,evaporation_coater,property,device_ready,设备就绪,bool,设备就绪,读状态
蒸镀仪,evaporation_coater,property,evaporation_source_heating_completed,蒸发源加热完成,bool,蒸发源加热完成,读状态
蒸镀仪,evaporation_coater,property,film_thickness_ready,膜厚监测就绪,bool,膜厚监测就绪,读状态
蒸镀仪,evaporation_coater,property,fault_code,故障代码,int,故障代码,读状态
蒸镀仪,evaporation_coater,property,current_evaporation_source_temp,蒸发源温度实际值,float,蒸发源温度实际值,读状态
蒸镀仪,evaporation_coater,property,current_evaporation_rate,蒸镀速率实际值,float,蒸镀速率实际值,读状态
蒸镀仪,evaporation_coater,property,current_film_thickness,实际膜厚,int,实际膜厚,读状态
蒸镀仪,evaporation_coater,property,current_substrate_temperature,基板温度实际值,float,基板温度实际值,读状态
马弗炉,muffle_furnace,action,initialize,初始化,,初始化触发 / 初始化完成,写触发→等完成→复位
马弗炉,muffle_furnace,action,set_mode,设置运行模式,mode:str,运行模式设置,写设定值
马弗炉,muffle_furnace,action,set_auto_open_temperature,设置自动开门温度,auto_open_temperature:float,自动开门温度设置,写设定值
马弗炉,muffle_furnace,action,set_heating_run_control,设置加热运行控制,heating_run_control:int,加热运行控制设置,写设定值
马弗炉,muffle_furnace,action,set_start_temperature,设置起始温度,start_temperature:float,起始温度设置,写设定值
马弗炉,muffle_furnace,action,set_program_segment,设置程序段(格式 段号:时间s:温度C 分号连接20段),program_segment:str,程序段设置,写设定值
马弗炉,muffle_furnace,action,set_alarm_upper_temperature,设置上限报警温度,alarm_upper_temperature:float,上限报警温度设置,写设定值
马弗炉,muffle_furnace,action,set_output_power_upper,设置输出功率上限,output_power_upper:float,输出功率上限设置,写设定值
马弗炉,muffle_furnace,action,set_auto_tuning,设置自整定功能,auto_tuning:bool,自整定功能设置,写设定值
马弗炉,muffle_furnace,action,set_program_jump,设置程序段跳转,program_jump:int,程序段跳转设置,写设定值
马弗炉,muffle_furnace,action,set_temperature,设置目标温度,temperature:float,目标温度设置,写设定值
马弗炉,muffle_furnace,action,start,启动,,启动触发 / 启动完成,写触发→等完成→复位
马弗炉,muffle_furnace,property,status,设备运行状态,str,设备运行状态,读状态
马弗炉,muffle_furnace,property,fault,故障,bool,故障,读状态
马弗炉,muffle_furnace,property,idle,空闲,bool,空闲,读状态
马弗炉,muffle_furnace,property,device_ready,设备就绪,bool,设备就绪,读状态
马弗炉,muffle_furnace,property,fault_code,故障代码,int,故障代码,读状态
马弗炉,muffle_furnace,property,current_temperature,当前实际温度显示,float,当前实际温度显示,读状态
马弗炉,muffle_furnace,property,target_temperature_display,设定目标温度显示,float,设定目标温度显示,读状态
马弗炉,muffle_furnace,action,set_seg1_time,第1段程序时间设置,seg1_time:int,第1段程序时间设置,写设定值
马弗炉,muffle_furnace,action,set_seg1_temp,第1段程序温度设置,seg1_temp:int,第1段程序温度设置,写设定值
马弗炉,muffle_furnace,action,set_seg2_time,第2段程序时间设置,seg2_time:int,第2段程序时间设置,写设定值
马弗炉,muffle_furnace,action,set_seg2_temp,第2段程序温度设置,seg2_temp:int,第2段程序温度设置,写设定值
马弗炉,muffle_furnace,action,set_seg3_time,第3段程序时间设置,seg3_time:int,第3段程序时间设置,写设定值
马弗炉,muffle_furnace,action,set_seg3_temp,第3段程序温度设置,seg3_temp:int,第3段程序温度设置,写设定值
马弗炉,muffle_furnace,action,set_seg4_time,第4段程序时间设置,seg4_time:int,第4段程序时间设置,写设定值
马弗炉,muffle_furnace,action,set_seg4_temp,第4段程序温度设置,seg4_temp:int,第4段程序温度设置,写设定值
马弗炉,muffle_furnace,action,set_seg5_time,第5段程序时间设置,seg5_time:int,第5段程序时间设置,写设定值
马弗炉,muffle_furnace,action,set_seg5_temp,第5段程序温度设置,seg5_temp:int,第5段程序温度设置,写设定值
马弗炉,muffle_furnace,action,set_seg6_time,第6段程序时间设置,seg6_time:int,第6段程序时间设置,写设定值
马弗炉,muffle_furnace,action,set_seg6_temp,第6段程序温度设置,seg6_temp:int,第6段程序温度设置,写设定值
马弗炉,muffle_furnace,action,set_seg7_time,第7段程序时间设置,seg7_time:int,第7段程序时间设置,写设定值
马弗炉,muffle_furnace,action,set_seg7_temp,第7段程序温度设置,seg7_temp:int,第7段程序温度设置,写设定值
马弗炉,muffle_furnace,action,set_seg8_time,第8段程序时间设置,seg8_time:int,第8段程序时间设置,写设定值
